Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,..,..,1066.74193846504,1197.64214618036,1585.97793676223,1954.66075235684,1823.27451369781,1737.70003294612,1765.78364270151,1672.02287650211,1902.94763907225,1910.47713365953,2259.51631976812,2751.7930417505,3226.61397057427,3736.17779257835,4838.00355609278,5623.91168097394,5602.55628183187,6458.57393556621,8201.58170850865,8329.00204422921,6280.68185751355,5757.54333684193,4990.93679760475,5497.24322713074,5758.59071996595,3873.99534020792,3277.875595507,2746.42044957439,4091.20918670534
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,629.160679800489,678.977736957462,824.079148994808,907.471785731365,1020.1466814341,1129.09270986001,1054.34735827552,459.191863103941,663.523229868446,770.865351580294,739.003946535355,888.901389665655,1052.41319921916,1136.75521127965,1249.39768934573,1572.79793405494,1840.32992667702,2144.38954419985,2239.09526528198,3094.44308989745,3613.80090208324,3668.21207047486,3602.88551680629,3476.62485324343,3322.58168813599,3558.81885229219,3839.78506857872,3902.6616681577,4151.22754296453,3894.27220196922,4332.70928089396
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,28915.0082048082,31414.9846370412,35681.9639422506,39933.5150564874,44197.6191013908,39150.0396308089,35638.2319556941,32423.7556133801,36610.1683163197,39169.3595701504,34406.1824638092,32820.7936433254,35387.0374203599,38298.9801712303,37812.8950199948,35991.546002862,35779.0245416427,39876.3039685725,41308.9968370512,44968.1562349739,48760.0789494211,49145.2804308193,40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39727.1165995928,40458.0018755824,39918.1675583443,39312.6603730693
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,502.822869747645,477.080756484416,270.027523787786,320.82578675313,407.2782992449,460.324190248145,478.576939925535,467.939014177062,496.030186963549,565.304317206495,577.056969532122,733.538161512973,786.802409334717,992.745280113547,1250.40667526077,1652.15369043056,1876.41277665632,2227.78995171265,1883.88734830887,2280.11197852503,2504.87827884434,2728.02268335423,2976.75673612767,3200.95314600431,2679.55476480921,2144.77993839856,1941.87948520625,2125.83428239448,2204.18157415589,2074.61392802438,2065.74906750923
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,182.794460640661,151.976546497897,165.465035899964,198.282051318712,278.31661829359,284.456803503525,286.572744910157,292.169481253444,257.678577745517,257.829605739453,235.852974855859,241.86893022857,250.69059279441,292.472662865966,330.602857799971,346.768460996729,401.709184486129,473.302829802644,799.929632084631,824.737678434546,837.09588312989,796.711135048199,819.757880944623,897.509742423677,864.18006234671,753.684408569709,766.177605762572,793.128081123392,823.138950454868,846.767201292225,883.892032311279
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,140.631004461734,141.383685201224,185.187122026908,224.637094521393,281.133604499166,329.001189952993,352.93443979701,352.783068017119,367.156883682362,394.583136574358,409.497733008842,434.810292146332,485.450909101852,551.903505134912,693.189841057927,790.592516384921,913.312331601755,1158.10162735417,1225.84501185537,1684.01166437193,1953.55697860752,2190.23228396054,2367.4995386408,2558.7789242001,2595.23497870737,2760.71710527049,2992.07174150097,3267.22500852051,3491.09127354876,3586.34730171843,3756.48912117326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
